"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"22/09/2025","50,400.0","50,700.0","50,900.0","50,400.0","1.23M","-1.56%"
"19/09/2025","51,200.0","51,100.0","51,400.0","50,300.0","8.13M","0.00%"
"18/09/2025","51,200.0","51,500.0","51,600.0","50,600.0","8.20M","-0.39%"
"17/09/2025","51,400.0","52,500.0","52,500.0","51,400.0","7.65M","-2.10%"
"16/09/2025","52,500.0","52,000.0","53,100.0","51,800.0","18.52M","1.74%"
"15/09/2025","51,600.0","50,600.0","51,600.0","49,950.0","12.88M","2.38%"
"12/09/2025","50,400.0","50,700.0","51,400.0","50,400.0","8.09M","-0.40%"
"11/09/2025","50,600.0","50,200.0","50,600.0","48,850.0","6.90M","0.20%"
"10/09/2025","50,500.0","49,600.0","51,400.0","49,600.0","11.99M","1.81%"
"09/09/2025","49,600.0","49,500.0","49,800.0","48,850.0","7.57M","0.20%"
"08/09/2025","49,500.0","50,000.0","50,100.0","49,050.0","14.77M","-1.59%"
"05/09/2025","50,300.0","51,200.0","51,600.0","50,300.0","11.20M","-1.37%"
"04/09/2025","51,000.0","50,600.0","51,800.0","50,400.0","9.02M","0.79%"
"03/09/2025","50,600.0","51,100.0","51,200.0","50,400.0","10.17M","-1.36%"
"29/08/2025","51,300.0","51,900.0","51,900.0","50,900.0","12.26M","-0.58%"
"28/08/2025","51,600.0","51,200.0","51,800.0","50,400.0","8.23M","0.98%"
"27/08/2025","51,100.0","52,000.0","53,200.0","50,800.0","18.57M","-0.20%"
"26/08/2025","51,200.0","48,550.0","51,200.0","48,500.0","9.95M","4.28%"
"25/08/2025","49,100.0","51,500.0","51,600.0","48,800.0","15.71M","-3.54%"
"22/08/2025","50,900.0","51,500.0","53,400.0","49,900.0","24.28M","-1.74%"
"21/08/2025","51,800.0","51,300.0","52,700.0","51,000.0","17.84M","2.37%"
"20/08/2025","50,600.0","49,650.0","52,000.0","49,100.0","15.74M","2.02%"
"19/08/2025","49,600.0","48,900.0","49,800.0","48,850.0","11.75M","2.27%"
"18/08/2025","48,500.0","49,050.0","49,400.0","48,200.0","12.39M","-1.02%"
"15/08/2025","49,000.0","50,800.0","50,900.0","48,800.0","15.81M","-2.39%"
"14/08/2025","50,200.0","50,200.0","51,100.0","49,600.0","18.69M","1.21%"
"13/08/2025","49,600.0","48,100.0","49,600.0","47,150.0","17.70M","3.33%"
"12/08/2025","48,000.0","47,500.0","48,450.0","47,000.0","14.36M","1.05%"
"11/08/2025","47,500.0","47,800.0","47,850.0","47,150.0","8.86M","-0.42%"
"08/08/2025","47,700.0","47,950.0","48,000.0","46,800.0","12.37M","-0.31%"
"07/08/2025","47,850.0","48,000.0","48,000.0","46,950.0","9.16M","0.74%"
"06/08/2025","47,500.0","47,200.0","47,750.0","46,550.0","9.57M","2.15%"
"05/08/2025","46,500.0","45,950.0","48,750.0","45,600.0","24.08M","1.86%"
"04/08/2025","45,650.0","44,000.0","45,750.0","43,600.0","9.70M","3.05%"
"01/08/2025","44,300.0","46,000.0","46,000.0","44,150.0","16.22M","-3.49%"
"31/07/2025","45,900.0","47,500.0","47,500.0","45,050.0","19.39M","-0.65%"
"30/07/2025","46,200.0","44,000.0","46,850.0","43,850.0","22.47M","5.48%"
"29/07/2025","43,800.0","45,800.0","46,050.0","43,800.0","14.73M","-3.95%"
"28/07/2025","45,600.0","45,500.0","46,000.0","45,400.0","10.57M","0.00%"
"25/07/2025","45,600.0","45,800.0","46,200.0","45,450.0","5.53M","-0.22%"
"24/07/2025","45,700.0","45,650.0","45,950.0","45,200.0","5.07M","0.11%"
"23/07/2025","45,650.0","45,700.0","45,850.0","44,800.0","6.34M","0.11%"
"22/07/2025","45,600.0","45,200.0","45,600.0","44,700.0","4.82M","0.88%"
"21/07/2025","45,200.0","45,600.0","45,750.0","44,700.0","6.56M","0.33%"
"18/07/2025","45,050.0","45,000.0","45,550.0","44,550.0","8.29M","0.11%"
"17/07/2025","45,000.0","44,900.0","45,150.0","44,600.0","7.52M","0.11%"
"16/07/2025","44,950.0","44,150.0","44,950.0","43,900.0","5.69M","1.81%"
"15/07/2025","44,150.0","44,300.0","44,850.0","44,100.0","7.17M","-0.34%"
"14/07/2025","44,300.0","44,500.0","44,550.0","43,700.0","12.06M","-0.67%"
"11/07/2025","44,600.0","44,950.0","44,950.0","44,550.0","5.74M","-0.89%"
"10/07/2025","45,000.0","44,900.0","45,000.0","44,300.0","6.55M","0.00%"
"09/07/2025","45,000.0","44,400.0","45,200.0","44,300.0","7.57M","1.35%"
"08/07/2025","44,400.0","44,500.0","44,600.0","44,050.0","3.98M","0.00%"
"07/07/2025","44,400.0","43,000.0","44,400.0","42,950.0","11.50M","3.98%"
"04/07/2025","42,700.0","42,700.0","42,800.0","42,200.0","4.48M","0.47%"
"03/07/2025","42,500.0","41,850.0","42,750.0","41,800.0","10.20M","1.43%"
"02/07/2025","41,900.0","41,850.0","42,100.0","41,800.0","4.28M","0.00%"
"01/07/2025","41,900.0","41,700.0","42,000.0","41,550.0","4.09M","0.00%"
"30/06/2025","41,900.0","42,000.0","42,000.0","41,550.0","5.91M","-0.12%"
"27/06/2025","41,950.0","42,000.0","42,150.0","41,550.0","5.91M","0.12%"
"26/06/2025","41,900.0","41,800.0","41,900.0","41,300.0","6.04M","0.48%"
"25/06/2025","41,700.0","41,700.0","42,000.0","41,500.0","8.59M","0.36%"
"24/06/2025","41,550.0","41,550.0","41,800.0","41,350.0","9.81M","0.48%"
"23/06/2025","41,350.0","40,950.0","41,350.0","40,550.0","4.85M","0.12%"
"20/06/2025","41,300.0","40,800.0","41,800.0","40,650.0","12.45M","1.47%"
"19/06/2025","40,700.0","40,200.0","41,050.0","40,050.0","10.14M","1.37%"
"18/06/2025","40,150.0","40,200.0","40,400.0","39,950.0","5.52M","-0.50%"
"17/06/2025","40,350.0","40,450.0","40,450.0","39,800.0","7.87M","0.12%"
"16/06/2025","40,300.0","39,950.0","40,300.0","39,900.0","6.09M","1.00%"
"13/06/2025","39,900.0","38,400.0","40,750.0","38,150.0","23.87M","3.64%"
"12/06/2025","38,500.0","38,050.0","38,550.0","37,900.0","8.24M","1.32%"
"11/06/2025","38,000.0","38,000.0","38,000.0","37,550.0","5.98M","0.40%"
"10/06/2025","37,850.0","38,000.0","38,200.0","37,850.0","4.65M","-0.39%"
"09/06/2025","38,000.0","38,200.0","38,250.0","37,900.0","3.17M","-0.52%"
"06/06/2025","38,200.0","38,450.0","38,450.0","38,050.0","3.47M","-0.91%"
"05/06/2025","38,550.0","38,500.0","38,750.0","38,000.0","4.33M","0.13%"
"04/06/2025","38,500.0","38,700.0","38,900.0","38,450.0","4.16M","-0.13%"
"03/06/2025","38,550.0","38,650.0","38,750.0","38,400.0","4.30M","0.39%"
"02/06/2025","38,400.0","38,250.0","38,650.0","37,950.0","4.41M","0.26%"
"30/05/2025","38,300.0","39,150.0","39,150.0","38,200.0","7.68M","-1.54%"
"29/05/2025","38,900.0","39,450.0","39,500.0","38,900.0","7.45M","-1.64%"
"28/05/2025","39,550.0","39,700.0","39,750.0","39,100.0","5.58M","-0.13%"
"27/05/2025","39,600.0","39,250.0","39,600.0","39,000.0","7.75M","0.89%"
"26/05/2025","39,250.0","38,750.0","39,250.0","38,000.0","7.01M","1.16%"
"23/05/2025","38,800.0","38,850.0","39,000.0","38,600.0","4.34M","-0.13%"
"22/05/2025","38,850.0","39,350.0","39,500.0","38,650.0","7.06M","-1.52%"
"21/05/2025","39,450.0","39,300.0","40,400.0","39,300.0","8.64M","-0.13%"
"20/05/2025","39,500.0","38,700.0","39,500.0","38,700.0","6.57M","1.02%"
"19/05/2025","39,100.0","38,750.0","39,200.0","38,550.0","7.24M","0.26%"
"16/05/2025","39,000.0","39,800.0","39,800.0","39,000.0","6.56M","-1.89%"
"15/05/2025","39,750.0","39,600.0","40,150.0","39,250.0","9.78M","0.38%"
"14/05/2025","39,600.0","39,450.0","39,600.0","39,100.0","9.32M","0.51%"
"13/05/2025","39,400.0","38,100.0","39,400.0","38,100.0","15.75M","4.10%"
"12/05/2025","37,850.0","37,500.0","37,950.0","37,450.0","8.97M","1.07%"
"09/05/2025","37,450.0","37,650.0","37,800.0","37,400.0","6.24M","-0.27%"
"08/05/2025","37,550.0","37,400.0","37,600.0","37,200.0","7.94M","0.27%"
"07/05/2025","37,450.0","37,500.0","37,550.0","37,150.0","6.13M","-0.40%"
"06/05/2025","37,600.0","37,350.0","37,850.0","37,200.0","7.24M","0.67%"
"05/05/2025","37,350.0","37,300.0","37,500.0","37,050.0","3.62M","0.40%"
"29/04/2025","37,200.0","36,750.0","37,200.0","36,700.0","4.93M","0.95%"
"28/04/2025","36,850.0","37,250.0","37,250.0","36,700.0","5.11M","-0.81%"
"25/04/2025","37,150.0","37,200.0","37,500.0","37,050.0","6.47M","-0.67%"
"24/04/2025","37,400.0","37,450.0","37,450.0","36,850.0","6.79M","0.27%"
"23/04/2025","37,300.0","37,400.0","37,650.0","37,000.0","6.71M","0.54%"
"22/04/2025","37,100.0","36,900.0","37,150.0","34,650.0","15.06M","-0.40%"
"21/04/2025","37,250.0","37,550.0","37,850.0","36,700.0","10.03M","-0.53%"
"18/04/2025","37,450.0","37,850.0","38,050.0","37,450.0","8.51M","0.54%"
"17/04/2025","37,250.0","37,000.0","37,350.0","36,650.0","8.70M","0.13%"
"16/04/2025","37,200.0","37,750.0","38,100.0","37,200.0","6.58M","-1.46%"
"15/04/2025","37,750.0","37,800.0","38,000.0","37,200.0","10.25M","-1.44%"
"14/04/2025","38,300.0","38,600.0","38,600.0","37,850.0","9.75M","-0.26%"
"11/04/2025","38,400.0","37,000.0","38,500.0","36,550.0","20.25M","6.22%"
"10/04/2025","36,150.0","36,150.0","36,150.0","36,150.0","2.91M","6.95%"
"09/04/2025","33,800.0","33,800.0","37,000.0","33,800.0","17.51M","-6.11%"
"08/04/2025","36,000.0","36,100.0","38,200.0","36,000.0","18.69M","-6.98%"
"04/04/2025","38,700.0","36,350.0","38,700.0","36,350.0","17.69M","-0.90%"
"03/04/2025","39,050.0","40,700.0","40,700.0","39,050.0","19.84M","-6.91%"
"02/04/2025","41,950.0","41,950.0","42,300.0","41,700.0","5.58M","0.24%"
"01/04/2025","41,850.0","41,650.0","41,850.0","41,050.0","4.74M","0.97%"
"31/03/2025","41,450.0","41,200.0","41,450.0","40,900.0","4.62M","0.24%"
"28/03/2025","41,350.0","41,500.0","41,550.0","41,150.0","4.09M","-0.60%"
"27/03/2025","41,600.0","41,400.0","41,750.0","41,250.0","3.51M","-0.36%"
"26/03/2025","41,750.0","42,250.0","42,450.0","41,600.0","5.47M","-1.30%"
"25/03/2025","42,300.0","41,950.0","42,300.0","41,700.0","5.04M","1.20%"
"24/03/2025","41,800.0","41,400.0","41,800.0","41,100.0","6.85M","0.36%"
"21/03/2025","41,650.0","41,600.0","41,650.0","41,050.0","7.36M","0.12%"
"20/03/2025","41,600.0","41,550.0","41,800.0","41,000.0","8.81M","0.12%"
"19/03/2025","41,550.0","41,900.0","42,000.0","41,400.0","8.67M","-1.07%"
"18/03/2025","42,000.0","42,900.0","42,900.0","41,950.0","5.41M","-1.41%"
"17/03/2025","42,600.0","42,300.0","42,600.0","42,200.0","3.46M","0.71%"
"14/03/2025","42,300.0","42,050.0","42,300.0","41,800.0","7.79M","0.00%"
"13/03/2025","42,300.0","42,700.0","42,700.0","42,150.0","7.91M","-0.82%"
"12/03/2025","42,650.0","42,800.0","43,300.0","42,300.0","9.35M","0.12%"
"11/03/2025","42,600.0","42,000.0","42,600.0","41,800.0","6.94M","0.35%"
"10/03/2025","42,450.0","42,700.0","42,700.0","42,100.0","9.16M","0.12%"
"07/03/2025","42,400.0","41,700.0","42,400.0","41,650.0","10.86M","1.80%"
"06/03/2025","41,650.0","41,400.0","41,750.0","41,200.0","5.64M","1.09%"
"05/03/2025","41,200.0","41,600.0","42,250.0","41,150.0","7.81M","-0.96%"
"04/03/2025","41,600.0","41,000.0","41,800.0","40,800.0","7.44M","0.85%"
"03/03/2025","41,250.0","41,200.0","41,250.0","40,850.0","7.67M","-0.60%"
"28/02/2025","41,500.0","41,300.0","41,600.0","41,000.0","5.53M","0.00%"
"27/02/2025","41,500.0","41,250.0","41,550.0","40,850.0","6.08M","0.36%"
"26/02/2025","41,350.0","41,800.0","41,800.0","41,100.0","9.43M","-1.19%"
"25/02/2025","41,850.0","41,950.0","42,100.0","41,400.0","5.73M","-0.12%"
"24/02/2025","41,900.0","41,500.0","41,950.0","41,350.0","6.76M","0.96%"
"21/02/2025","41,500.0","40,850.0","41,500.0","40,500.0","7.71M","1.59%"
"20/02/2025","40,850.0","41,050.0","41,050.0","40,450.0","5.27M","0.86%"
"19/02/2025","40,500.0","40,550.0","40,950.0","40,450.0","6.14M","0.50%"
"18/02/2025","40,300.0","40,150.0","41,000.0","40,050.0","6.54M","0.37%"
"17/02/2025","40,150.0","40,500.0","40,650.0","40,150.0","5.95M","-0.99%"
"14/02/2025","40,550.0","41,000.0","41,350.0","40,500.0","5.52M","-0.73%"
"13/02/2025","40,850.0","40,300.0","41,300.0","40,300.0","6.95M","0.86%"
"12/02/2025","40,500.0","40,700.0","40,800.0","40,400.0","4.84M","-0.49%"
"11/02/2025","40,700.0","40,350.0","40,900.0","40,150.0","7.62M","0.99%"
"10/02/2025","40,300.0","40,800.0","41,100.0","40,050.0","9.54M","-1.23%"
"07/02/2025","40,800.0","39,500.0","41,200.0","39,250.0","14.97M","3.29%"
"06/02/2025","39,500.0","39,400.0","39,850.0","39,200.0","6.53M","0.38%"
"05/02/2025","39,350.0","39,650.0","39,700.0","39,100.0","6.69M","-0.13%"
"04/02/2025","39,400.0","38,250.0","39,750.0","38,050.0","14.54M","3.55%"
"03/02/2025","38,050.0","38,250.0","38,600.0","37,800.0","8.33M","0.13%"
"24/01/2025","38,000.0","38,100.0","38,150.0","37,750.0","5.05M","-0.26%"
"23/01/2025","38,100.0","37,400.0","38,200.0","37,300.0","7.58M","2.14%"
"22/01/2025","37,300.0","37,600.0","37,600.0","37,250.0","4.50M","0.00%"
"21/01/2025","37,300.0","37,450.0","37,800.0","37,050.0","5.50M","0.00%"
"20/01/2025","37,300.0","37,250.0","37,700.0","37,150.0","4.40M","0.27%"
"17/01/2025","37,200.0","36,800.0","37,200.0","36,600.0","3.95M","1.09%"
"16/01/2025","36,800.0","36,850.0","37,200.0","36,400.0","6.64M","0.14%"
"15/01/2025","36,750.0","37,000.0","37,100.0","36,600.0","4.98M","-0.54%"
"14/01/2025","36,950.0","37,450.0","37,900.0","36,900.0","3.72M","-1.99%"
"13/01/2025","37,700.0","37,200.0","37,700.0","36,200.0","9.38M","0.53%"
"10/01/2025","37,500.0","37,400.0","38,200.0","37,200.0","7.50M","0.27%"
"09/01/2025","37,400.0","37,800.0","37,900.0","37,250.0","4.06M","-1.06%"
"08/01/2025","37,800.0","37,400.0","37,900.0","37,250.0","3.66M","0.93%"
"07/01/2025","37,450.0","37,500.0","38,000.0","37,150.0","6.27M","0.67%"
"06/01/2025","37,200.0","37,250.0","37,650.0","37,050.0","6.05M","0.00%"
"03/01/2025","37,200.0","37,800.0","38,000.0","37,200.0","10.28M","-2.36%"
"02/01/2025","38,100.0","38,000.0","38,300.0","37,600.0","5.74M","0.79%"
"31/12/2024","37,800.0","38,600.0","38,700.0","37,800.0","5.45M","-2.83%"
"30/12/2024","38,900.0","38,500.0","38,900.0","38,350.0","7.21M","0.26%"
"27/12/2024","38,800.0","38,350.0","38,800.0","38,000.0","9.54M","1.57%"
"26/12/2024","38,200.0","38,400.0","38,400.0","38,000.0","4.85M","0.00%"
"25/12/2024","38,200.0","36,200.0","38,700.0","36,200.0","25.19M","5.52%"
"24/12/2024","36,200.0","36,100.0","36,200.0","35,900.0","2.83M","-0.14%"
"23/12/2024","36,250.0","36,200.0","36,300.0","36,100.0","3.10M","0.28%"
"20/12/2024","36,150.0","36,000.0","36,150.0","35,700.0","3.42M","-0.14%"
"19/12/2024","36,200.0","35,850.0","36,200.0","35,600.0","6.32M","-0.14%"
"18/12/2024","36,250.0","36,200.0","36,400.0","35,800.0","2.93M","0.00%"
"17/12/2024","36,250.0","36,250.0","36,350.0","36,050.0","3.43M","0.00%"
"16/12/2024","36,250.0","36,350.0","36,700.0","36,200.0","2.87M","-0.28%"
"13/12/2024","36,350.0","36,150.0","36,500.0","36,100.0","4.18M","0.14%"
"12/12/2024","36,300.0","36,400.0","36,800.0","36,200.0","5.01M","-0.14%"
"11/12/2024","36,350.0","36,300.0","36,600.0","36,200.0","4.39M","0.00%"
"10/12/2024","36,350.0","36,450.0","36,500.0","36,100.0","3.29M","-0.27%"
"09/12/2024","36,450.0","36,150.0","36,500.0","36,050.0","4.39M","0.55%"
"06/12/2024","36,250.0","36,500.0","36,650.0","36,250.0","5.63M","-0.41%"
"05/12/2024","36,400.0","35,300.0","36,500.0","35,050.0","10.40M","3.12%"
"04/12/2024","35,300.0","35,600.0","35,700.0","35,300.0","4.14M","-1.67%"
"03/12/2024","35,900.0","35,950.0","35,950.0","35,450.0","5.26M","0.14%"
"02/12/2024","35,850.0","35,900.0","36,000.0","35,700.0","4.47M","0.28%"
"29/11/2024","35,750.0","35,500.0","35,850.0","35,250.0","5.14M","0.99%"
"28/11/2024","35,400.0","35,300.0","35,400.0","34,950.0","3.29M","0.71%"
"27/11/2024","35,150.0","35,100.0","35,300.0","34,950.0","2.76M","-0.42%"
"26/11/2024","35,300.0","35,000.0","35,350.0","34,900.0","4.54M","0.57%"
"25/11/2024","35,100.0","34,950.0","35,100.0","34,700.0","3.82M","0.29%"
"22/11/2024","35,000.0","34,900.0","35,200.0","34,700.0","6.18M","0.00%"
"21/11/2024","35,000.0","34,000.0","35,000.0","33,600.0","7.81M","2.94%"
"20/11/2024","34,000.0","33,050.0","34,000.0","33,050.0","6.49M","1.95%"
"19/11/2024","33,350.0","33,500.0","33,600.0","33,000.0","5.28M","0.15%"
"18/11/2024","33,300.0","33,100.0","33,650.0","32,700.0","4.07M","0.60%"
"15/11/2024","33,100.0","33,600.0","33,600.0","32,800.0","8.35M","-1.49%"
"14/11/2024","33,600.0","34,300.0","34,300.0","33,600.0","5.27M","-2.18%"
"13/11/2024","34,350.0","34,450.0","34,500.0","33,950.0","4.24M","-0.43%"
"12/11/2024","34,500.0","34,800.0","34,850.0","34,200.0","3.34M","-1.29%"
"11/11/2024","34,950.0","35,000.0","35,000.0","33,850.0","16.33M","-0.14%"
"08/11/2024","35,000.0","35,700.0","36,000.0","34,800.0","4.92M","-1.69%"
"07/11/2024","35,600.0","35,900.0","36,150.0","35,600.0","3.82M","-0.84%"
"06/11/2024","35,900.0","35,200.0","35,900.0","35,100.0","3.54M","2.43%"
"05/11/2024","35,050.0","35,500.0","35,700.0","35,050.0","4.09M","-1.82%"
"04/11/2024","35,700.0","35,550.0","35,950.0","35,350.0","5.25M","0.28%"
"01/11/2024","35,600.0","35,550.0","35,950.0","35,500.0","7.98M","-0.28%"
"31/10/2024","35,700.0","34,900.0","35,750.0","34,800.0","8.40M","2.73%"
"30/10/2024","34,750.0","34,900.0","35,000.0","34,500.0","2.63M","-0.57%"
"29/10/2024","34,950.0","34,700.0","34,950.0","34,700.0","2.89M","0.72%"
"28/10/2024","34,700.0","34,650.0","34,800.0","34,550.0","2.29M","0.29%"
"25/10/2024","34,600.0","34,750.0","34,800.0","34,500.0","4.45M","-0.72%"
"24/10/2024","34,850.0","35,000.0","35,150.0","34,050.0","6.41M","-0.57%"
"23/10/2024","35,050.0","35,000.0","35,150.0","34,750.0","4.49M","0.14%"
"22/10/2024","35,000.0","35,500.0","35,650.0","34,800.0","9.52M","-1.41%"
"21/10/2024","35,500.0","36,100.0","36,350.0","35,500.0","8.24M","-2.07%"
"18/10/2024","36,250.0","36,800.0","36,900.0","36,250.0","7.05M","-0.82%"
"17/10/2024","36,550.0","36,500.0","36,550.0","36,050.0","6.20M","0.69%"
"16/10/2024","36,300.0","36,100.0","36,450.0","35,900.0","3.78M","0.41%"
"15/10/2024","36,150.0","36,250.0","36,800.0","36,100.0","10.59M","0.28%"
"14/10/2024","36,050.0","36,400.0","36,450.0","36,050.0","4.04M","-0.55%"
"11/10/2024","36,250.0","36,250.0","36,300.0","35,800.0","4.22M","0.28%"
"10/10/2024","36,150.0","36,450.0","36,650.0","36,050.0","6.23M","0.14%"
"09/10/2024","36,100.0","35,800.0","36,600.0","35,700.0","9.14M","0.98%"
"08/10/2024","35,750.0","35,800.0","36,150.0","35,550.0","6.64M","-0.14%"
"07/10/2024","35,800.0","35,900.0","35,950.0","35,500.0","5.30M","0.56%"
"04/10/2024","35,600.0","36,150.0","36,150.0","35,600.0","8.55M","-1.66%"
"03/10/2024","36,200.0","36,000.0","36,750.0","35,900.0","9.11M","0.56%"
"02/10/2024","36,000.0","36,150.0","36,450.0","35,950.0","11.27M","-1.37%"
"01/10/2024","36,500.0","36,950.0","37,100.0","36,350.0","12.32M","-1.22%"
"30/09/2024","36,950.0","36,900.0","37,200.0","36,650.0","4.84M","-0.14%"
"27/09/2024","37,000.0","36,450.0","37,550.0","36,450.0","15.62M","1.65%"
"26/09/2024","36,400.0","36,000.0","36,450.0","35,450.0","22.83M","1.11%"
"25/09/2024","36,000.0","36,500.0","36,600.0","36,000.0","9.80M","-0.14%"
"24/09/2024","36,050.0","35,900.0","36,200.0","35,650.0","5.55M","0.42%"
"23/09/2024","35,900.0","35,950.0","36,300.0","35,650.0","4.44M","-0.28%"
"20/09/2024","36,000.0","36,050.0","36,650.0","35,950.0","13.16M","0.00%"
"19/09/2024","36,000.0","35,750.0","36,200.0","35,600.0","5.84M","0.84%"
"18/09/2024","35,700.0","34,950.0","36,300.0","34,800.0","17.49M","2.15%"
"17/09/2024","34,950.0","34,550.0","34,950.0","34,350.0","5.23M","0.87%"
"16/09/2024","34,650.0","34,950.0","34,950.0","34,500.0","5.81M","-0.72%"
"13/09/2024","34,900.0","34,800.0","35,000.0","34,650.0","3.44M","-0.29%"
"12/09/2024","35,000.0","35,250.0","35,250.0","34,700.0","5.00M","0.14%"
"11/09/2024","34,950.0","34,950.0","35,100.0","34,450.0","5.49M","0.00%"
"10/09/2024","34,950.0","35,400.0","35,550.0","34,800.0","7.47M","-1.41%"
"09/09/2024","35,450.0","35,200.0","35,450.0","35,000.0","5.38M","-0.14%"
"06/09/2024","35,500.0","34,800.0","35,500.0","34,600.0","9.16M","1.43%"
"05/09/2024","35,000.0","35,200.0","35,500.0","34,600.0","8.50M","-0.85%"
"04/09/2024","35,300.0","34,600.0","35,300.0","34,450.0","10.45M","0.71%"
"30/08/2024","35,050.0","35,000.0","35,100.0","34,650.0","8.12M","0.14%"
"29/08/2024","35,000.0","34,950.0","35,350.0","34,500.0","12.53M","0.29%"
"28/08/2024","34,900.0","34,900.0","34,950.0","34,500.0","5.94M","0.14%"
"27/08/2024","34,850.0","34,600.0","35,000.0","34,250.0","11.70M","0.72%"
"26/08/2024","34,600.0","35,000.0","35,000.0","34,400.0","9.58M","-1.00%"
"23/08/2024","34,950.0","34,400.0","34,950.0","34,150.0","9.86M","1.01%"
"22/08/2024","34,600.0","34,350.0","35,000.0","34,300.0","11.49M","1.17%"
"21/08/2024","34,200.0","33,250.0","34,200.0","33,000.0","27.48M","3.01%"
"20/08/2024","33,200.0","32,650.0","33,350.0","32,600.0","10.77M","1.68%"
"19/08/2024","32,650.0","32,500.0","32,700.0","32,350.0","5.86M","0.46%"
"16/08/2024","32,500.0","31,850.0","32,500.0","31,800.0","7.86M","2.04%"
"15/08/2024","31,850.0","31,800.0","31,950.0","31,450.0","4.42M","0.16%"
"14/08/2024","31,800.0","31,850.0","32,000.0","31,600.0","4.67M","-0.16%"
"13/08/2024","31,850.0","31,850.0","31,850.0","31,350.0","3.76M","0.47%"
"12/08/2024","31,700.0","31,550.0","31,750.0","31,200.0","3.05M","0.63%"
"09/08/2024","31,500.0","30,350.0","31,500.0","30,350.0","7.18M","4.30%"
"08/08/2024","30,200.0","30,200.0","30,450.0","30,050.0","5.16M","0.00%"
"07/08/2024","30,200.0","30,650.0","30,650.0","30,050.0","3.89M","-1.15%"
"06/08/2024","30,550.0","30,500.0","30,600.0","29,950.0","4.87M","1.33%"
"05/08/2024","30,150.0","30,900.0","30,950.0","30,000.0","10.63M","-4.44%"
"02/08/2024","31,550.0","31,050.0","31,550.0","30,250.0","10.41M","0.32%"
"01/08/2024","31,450.0","32,000.0","32,450.0","31,300.0","8.81M","-1.72%"
"31/07/2024","32,000.0","32,000.0","32,300.0","31,800.0","6.54M","0.00%"
"30/07/2024","32,000.0","32,000.0","32,100.0","31,800.0","4.28M","-0.31%"
"29/07/2024","32,100.0","32,150.0","32,350.0","32,100.0","3.12M","0.16%"
"26/07/2024","32,050.0","31,550.0","32,150.0","31,550.0","3.28M","1.58%"
"25/07/2024","31,550.0","32,000.0","32,000.0","31,400.0","6.11M","-2.02%"
"24/07/2024","32,200.0","32,350.0","32,500.0","31,700.0","10.32M","-0.62%"
"23/07/2024","32,400.0","33,700.0","33,700.0","32,050.0","9.83M","-3.71%"
"22/07/2024","33,650.0","33,200.0","34,100.0","33,150.0","15.87M","0.75%"
"19/07/2024","33,400.0","33,250.0","33,800.0","32,750.0","10.15M","-0.15%"
"18/07/2024","33,450.0","33,300.0","33,450.0","32,750.0","8.11M","1.36%"
"17/07/2024","33,000.0","32,700.0","33,800.0","32,550.0","22.60M","1.54%"
"16/07/2024","32,500.0","32,150.0","32,850.0","32,100.0","6.59M","1.25%"
"15/07/2024","32,100.0","32,050.0","32,200.0","32,000.0","2.45M","0.31%"
"12/07/2024","32,000.0","32,200.0","32,300.0","31,900.0","3.87M","-0.62%"
"11/07/2024","32,200.0","32,500.0","32,600.0","32,200.0","3.87M","-0.62%"
"10/07/2024","32,400.0","32,700.0","32,850.0","32,400.0","5.21M","-0.92%"
"09/07/2024","32,700.0","32,600.0","32,800.0","32,400.0","4.73M","0.31%"
"08/07/2024","32,600.0","32,750.0","32,750.0","32,300.0","3.85M","-0.31%"
"05/07/2024","32,700.0","32,350.0","32,850.0","32,100.0","5.59M","1.24%"
"04/07/2024","32,300.0","32,400.0","32,500.0","32,050.0","2.53M","-0.15%"
"03/07/2024","32,350.0","32,350.0","32,500.0","32,050.0","3.32M","0.15%"
"02/07/2024","32,300.0","32,000.0","32,350.0","31,900.0","5.12M","0.94%"
"01/07/2024","32,000.0","30,850.0","32,000.0","30,850.0","3.92M","3.23%"
"28/06/2024","31,000.0","31,300.0","31,450.0","31,000.0","4.52M","-0.96%"
"27/06/2024","31,300.0","31,300.0","31,400.0","31,150.0","4.08M","0.00%"
"26/06/2024","31,300.0","31,600.0","31,650.0","31,050.0","6.56M","-0.95%"
"25/06/2024","31,600.0","31,900.0","31,900.0","31,450.0","5.41M","-0.16%"
"24/06/2024","31,650.0","32,200.0","32,350.0","31,550.0","8.44M","-1.71%"
"21/06/2024","32,200.0","32,400.0","32,450.0","32,150.0","4.90M","0.00%"
"20/06/2024","32,200.0","32,300.0","32,550.0","32,000.0","7.04M","-0.92%"
"19/06/2024","32,500.0","32,400.0","32,550.0","31,950.0","6.70M","0.46%"
"18/06/2024","32,350.0","32,750.0","32,850.0","32,350.0","7.75M","-1.22%"
"17/06/2024","32,750.0","32,800.0","32,950.0","32,300.0","8.42M","-0.15%"
"14/06/2024","32,800.0","33,900.0","33,950.0","32,800.0","10.43M","-3.24%"
"13/06/2024","33,900.0","34,000.0","34,150.0","33,500.0","14.01M","1.19%"
"12/06/2024","33,500.0","33,250.0","33,650.0","32,850.0","7.59M","0.90%"
"11/06/2024","33,200.0","33,950.0","33,950.0","33,150.0","10.71M","-0.90%"
